txn_id,date,amount,currency,direction,counterparty,counterparty_country,txn_type
SAMPLE_005-T000,2026-07-21,5151.51,GBP,in,ACME Payroll Ltd,GB,salary
SAMPLE_005-T001,2026-06-21,5124.19,GBP,in,ACME Payroll Ltd,GB,salary
SAMPLE_005-T002,2026-05-22,5055.77,GBP,in,ACME Payroll Ltd,GB,salary
SAMPLE_005-T003,2026-04-22,5127.1,GBP,in,ACME Payroll Ltd,GB,salary
SAMPLE_005-T004,2026-03-23,5046.19,GBP,in,ACME Payroll Ltd,GB,salary
SAMPLE_005-T005,2026-02-21,5013.05,GBP,in,ACME Payroll Ltd,GB,salary
SAMPLE_005-T006,2026-07-19,1211.99,GBP,out,Landlord DD,GB,direct_debit
SAMPLE_005-T007,2026-06-19,928.05,GBP,out,Landlord DD,GB,direct_debit
SAMPLE_005-T008,2026-05-20,791.69,GBP,out,Landlord DD,GB,direct_debit
SAMPLE_005-T009,2026-04-20,1174.19,GBP,out,Landlord DD,GB,direct_debit
SAMPLE_005-T010,2026-03-21,892.71,GBP,out,Landlord DD,GB,direct_debit
SAMPLE_005-T011,2026-02-19,1057.52,GBP,out,Landlord DD,GB,direct_debit
SAMPLE_005-T012,2026-06-26,80.42,GBP,out,Smith-Robertson,GB,card
SAMPLE_005-T013,2026-04-27,33.33,GBP,out,"Watts, Harrison and Akhtar",GB,card
SAMPLE_005-T014,2026-06-03,24.01,GBP,out,Allen-Johnson,GB,card
SAMPLE_005-T015,2026-02-10,8.69,GBP,out,King-Robinson,GB,card
SAMPLE_005-T016,2026-02-01,253.12,GBP,out,"Smith, Nicholls and Brown",GB,card
SAMPLE_005-T017,2026-06-15,68.3,GBP,out,Roberts-Ford,GB,card
SAMPLE_005-T018,2026-06-24,14.77,GBP,out,"Hunter, Pearce and Ashton",GB,card
SAMPLE_005-T019,2026-04-14,40.67,GBP,out,"Brown, Newton and Smith",GB,card
SAMPLE_005-T020,2026-05-13,15.01,GBP,out,Fox Inc,GB,card
SAMPLE_005-T021,2026-02-24,98.88,GBP,out,Fowler-Ward,GB,card
SAMPLE_005-T022,2026-01-30,26.35,GBP,out,Duffy LLC,GB,card
SAMPLE_005-T023,2026-02-08,77.4,GBP,out,Bull Inc,GB,card
